timestamp,standard_mse,standard_lpd,input_weighted_mse,input_weighted_lpd,variational_input_weighted_mse,variational_input_weighted_lpd,variational_mean,variational_std,standard_log_sigma2,input_weighted_log_sigma2,variational_log_sigma2
2025-04-01 12:57:45,0.215983510017395,-17.68613052368164,0.200850710272789,-3.4371581077575684,0.2008651345968246,-2.802861213684082,-0.0483495444059371,0.9850754737854004,-2.059651136398315,-1.9407882690429688,-1.768013834953308
2025-04-01 13:00:05,0.1717942208051681,-15.59768295288086,0.6468748450279236,-2.5906686782836914,0.6415383815765381,-2.837298631668091,-0.0889411568641662,0.9593300819396972,-1.952947974205017,-2.2622199058532715,-2.142029047012329
2025-04-01 13:00:31,0.1921460926532745,-9.12434196472168,0.2357313483953476,-7.812211513519287,0.2348806411027908,-6.6724162101745605,-0.0125485071912407,1.0696589946746826,-1.3988416194915771,-1.9110263586044312,-0.5432847738265991
2025-04-01 13:00:57,0.1423438042402267,-5.258773326873779,0.5303170680999756,-7.643047332763672,0.5311388969421387,-8.477350234985352,0.0554596185684204,0.9799879789352416,-2.2507598400115967,-0.6069015860557556,-1.7140909433364868
2025-04-01 13:01:24,0.0970385000109672,-4.027439117431641,0.1860232204198837,-4.839552402496338,0.1858532577753067,-4.7240495681762695,-0.0383075326681137,0.934924066066742,-2.487009048461914,-2.2816295623779297,-2.2269504070281982
2025-04-01 13:01:51,0.2889266312122345,-19.84923553466797,0.2569035589694977,-9.206165313720703,0.2567087411880493,-10.981772422790527,0.0511769130825996,0.991429328918457,-1.9339957237243652,-1.9255129098892212,-1.9985682964324951
2025-04-01 13:02:18,0.1483861804008484,-15.369263648986816,0.3293680846691131,-3.223294734954834,0.3280435502529144,-3.5263378620147705,-0.0090454705059528,0.9587736129760742,-1.981014609336853,-1.696645975112915,-2.38444185256958
2025-04-01 13:02:44,0.1218435391783714,-8.493690490722656,0.2139894813299179,-1.682930588722229,0.2111923396587371,-1.7482393980026243,-0.0418884083628654,0.9691306948661804,-2.0989699363708496,-2.4534108638763428,-1.6859276294708252
2025-04-01 13:03:11,0.2686746716499328,-21.733264923095703,0.3333404660224914,-6.166180610656738,0.3332363963127136,-3.342149019241333,-0.0792570188641548,0.9777559638023376,-1.8062390089035032,-2.153186082839966,-2.024796724319458
2025-04-01 13:03:37,0.3172174096107483,-61.03221130371094,0.3859618306159973,-5.159772872924805,0.3829526901245117,-5.554955959320068,0.0716465711593627,0.987881064414978,-1.9878169298171997,-2.0848371982574463,-1.7327075004577637
2025-04-01 13:04:03,0.2309418320655822,-40.758811950683594,0.2389668077230453,-10.63078498840332,0.2394691407680511,-10.210977554321287,0.0074802581220865,1.0851647853851318,-1.9131171703338623,-2.1134138107299805,-0.6063646078109741
2025-04-01 13:04:30,0.20464970171451569,-12.071125030517578,0.1716916263103485,-3.865795373916626,0.171448215842247,-5.943725109100342,-0.037016503512859344,0.98679518699646,-1.6286883354187012,-2.181241273880005,-1.7399042844772339
